ID,Screen Name,Created_at,Favorite Count,Retweet Count,Text
259713777312882688,@JoeBiden,2012-10-20 17:52:45,114,151,"Joe photo of the day, DQ edition: http://t.co/U8bm8a3r"
259462936219746305,@JoeBiden,2012-10-20 01:15:59,113,588,"VP: “All of a sudden, Paul Ryan, the budget hawk—the guy who introduced a budget plan that already passed—he doesn’t remember it.” #Romnesia"
259460439325409280,@JoeBiden,2012-10-20 01:06:03,128,513,“I hope you all don’t get #Romnesia. It’s a bad disease—and it’s contagious.”—VP Biden in Florida today
259457834691985409,@JoeBiden,2012-10-20 00:55:42,64,273,VP Biden on Romney: “The President has a new term for this sort of ability to change your mind so quickly. He calls it #Romnesia.”
259455406374526976,@JoeBiden,2012-10-20 00:46:03,56,251,"VP Biden: “When Gov. Romney was asked whether or not women deserve equal pay for equal work, what was his answer? Binders.”"
259452802030510080,@JoeBiden,2012-10-20 00:35:43,53,258,“Romney and Ryan made it very clear they're willing to impose their private views on the public.”—VP on Romney-Ryan’s women’s health views
259450574779588608,@JoeBiden,2012-10-20 00:26:52,67,353,VP on Romney-Ryan: “You heard the debates. It was made very clear that they don't believe a woman has a right to control her own body.”
259449222733115392,@JoeBiden,2012-10-20 00:21:29,66,270,VP: “Barack and I are absolutely committed to ensuring that our daughters &amp; granddaughters have the exact same opportunities as our sons.”
259446998556635136,@JoeBiden,2012-10-20 00:12:39,29,116,"“We have fundamentally different views on how to move this country forward, and a fundamentally different value set.”—VP on Romney-Ryan"
259356316110303232,@JoeBiden,2012-10-19 18:12:19,0,80,RT @OFA_FL: Ken's proud to be a Veteran for Obama. He's excited to see @JoeBiden in Florida today because he speaks from the heart. http ...
259344211973926913,@JoeBiden,2012-10-19 17:24:13,405,1297,Watch President Obama describe the symptoms of #Romnesia: http://t.co/7wHQQUtG
259342227967467520,@JoeBiden,2012-10-19 17:16:20,152,607,"POTUS: “If you’ve come down with #Romnesia &amp; can’t remember the promises you’ve made, don’t worry—Obamacare covers pre-existing conditions.”"
259341267354398720,@JoeBiden,2012-10-19 17:12:31,119,709,"POTUS: “If you say you’re for the coal industry but stood in front of a coal plant and said ‘this will kill you,’ you may have #Romnesia.”"
259340117800542208,@JoeBiden,2012-10-19 17:07:57,0,4552,"RT @BarackObama: “If you say women should have access to contraceptive care but you support laws that would let employers deny it, you'v ..."
259338867478499328,@JoeBiden,2012-10-19 17:02:58,0,2200,"RT @BarackObama: “If you say you’re for equal pay for equal work but you refuse to say whether you’d sign a bill that protects it, you m ..."
259338609793056769,@JoeBiden,2012-10-19 17:01:57,87,334,"Speaking in Virginia today, President Obama coined a new term to describe Mitt Romney’s deceptive policies: #Romnesia."
259336140094590977,@JoeBiden,2012-10-19 16:52:08,0,35,RT @OFA_FL: Judy and Naomi can't wait to see @JoeBiden in Sun City Center today! http://t.co/YlTckuSj
259103975633190913,@JoeBiden,2012-10-19 01:29:36,34,200,"Lilly Ledbetter: Romney's position on pay equity is a ""terrible injustice"" for women. http://t.co/kCjwp8FZ"
259087531050688514,@JoeBiden,2012-10-19 00:24:16,93,132,"Joe photo of the day: A new friend in Reno, NV. http://t.co/8B0teuFb"
259042089759821824,@JoeBiden,2012-10-18 21:23:41,0,135,RT @LatinosforObama: Stand up for the team who is standing up for us. http://t.co/32xXsXEw #Latinos2012 http://t.co/H5LWHkod
259020767541465088,@JoeBiden,2012-10-18 19:58:58,39,61,A warm Colorado welcome for VP Biden: http://t.co/DXv1PUPq
258999253689585664,@JoeBiden,2012-10-18 18:33:28,0,45,RT @OFA_NV: Las Vegas is fired up and ready for Joe! #NV2012 #WeDecide http://t.co/hJf6NUk2
258949515720155139,@JoeBiden,2012-10-18 15:15:50,26,69,"Fired up, ready to go for VP Biden in Greeley, CO yesterday! http://t.co/V1JOfEpL"
258744468272975872,@JoeBiden,2012-10-18 01:41:03,71,246,"VP on Romney’s immigration stance: “He’s not only out of touch with the Hispanic community, he’s out of touch with the American people.”"
258732684023574528,@JoeBiden,2012-10-18 00:54:13,201,688,"“My daughter and granddaughters &amp; Barack’s daughters are entitled to every single, solitary opportunity my sons are and my grandsons are.”"
258731848920887296,@JoeBiden,2012-10-18 00:50:54,49,248,"VP: “The place where Romney was least responsive &amp; most sketchy, where we have the most basic disagreement with him, is on women’s rights.”"
258727563705344001,@JoeBiden,2012-10-18 00:33:52,26,172,On the Romney-Ryan budget: “Their budget slashes 19 million people off Medicaid; turns Medicare into a voucher system; decimates education.”
258725888936509440,@JoeBiden,2012-10-18 00:27:13,54,186,"“Gov. Romney was a little—how can I say it? Sketchy last night. No details. No specifics.”—VP Biden in Greeley, CO today"
258722659645407232,@JoeBiden,2012-10-18 00:14:23,69,249,"On the debate: “You saw the man I have sat with every day: a man of principle and gumption, a man with a steady hand and a clear vision.”"
258718446353788929,@JoeBiden,2012-10-17 23:57:39,16,85,"VP in CO: “Early voting starts in Colorado on Oct. 22. So don't wait until Election Day. Let’s take this thing sooner than later, okay?”"
258711284516806656,@JoeBiden,2012-10-17 23:29:11,0,58,"RT @OFA_CO: VP Biden on the Romney-Ryan plan: ""It's hard to believe anybody would have that set of priorities."" http://t.co/vNsaTaxM"
258703762384908291,@JoeBiden,2012-10-17 22:59:18,31,134,“President Obama dominated.” See what people are saying about @BarackObama’s debate win last night: http://t.co/C3sZp80V
258685448598216704,@JoeBiden,2012-10-17 21:46:31,29,94,Taegan Goddard: “He kept Romney on the defensive and came prepared … It was devastatingly effective.” http://t.co/lhWoD5MT
258669056578695169,@JoeBiden,2012-10-17 20:41:23,73,190,“A clear win for Obama”: http://t.co/bpI3wli8
258631247918673920,@JoeBiden,2012-10-17 18:11:09,128,873,RT if you agree with President Obama that our daughters and sons deserve equal opportunities: http://t.co/pPccdc4I
258630584065208320,@JoeBiden,2012-10-17 18:08:31,18,212,Mitt Romney opposed the Lilly Ledbetter Fair Pay Act: http://t.co/vXBH6u2J
258568418326892545,@JoeBiden,2012-10-17 14:01:29,180,728,"VP Biden: For women, ""the picture is becoming more clear"" after last night's debate. http://t.co/rofkNnVt"
258422581269499904,@JoeBiden,2012-10-17 04:21:59,163,608,President Obama stood up for you tonight—now it’s your turn. Commit to vote: http://t.co/8zZedMuS #TeamBarack
258410269217271808,@JoeBiden,2012-10-17 03:33:03,44,172,"OFA Campaign Manager Jim Messina on why @BarackObama ""clearly won tonight's debate"": http://t.co/cMTlxZug"
258407803692134400,@JoeBiden,2012-10-17 03:23:16,0,1163,"RT @BarackObama: If you're on #TeamBarack, pitch in $10 now to help win this thing: http://t.co/e6pnchut, http://t.co/KXmrKtpd"
258407234046935042,@JoeBiden,2012-10-17 03:21:00,0,15400,"RT @MichelleObama: Tonight Barack showed, as he has every day as president, that he’ll fight to ensure everyone has a fair shot at the A ..."
258404823672696832,@JoeBiden,2012-10-17 03:11:25,0,2131,RT @jeremybird: Could not be more proud of our Commander-in-Chief right now. #TeamBarack
258404221886529536,@JoeBiden,2012-10-17 03:09:02,0,2551,RT @jedlewison: CBS poll of uncommitted voters: Obama wins debate.
258404096078397440,@JoeBiden,2012-10-17 03:08:32,0,2525,RT @Ted_Strickland: A clear &amp; significant victory for the President.  He held Romney accountable &amp; was clear abt why we need to  ...
258398188589965312,@JoeBiden,2012-10-17 02:45:03,0,27790,RT @BarackObama: RT if you agree: #TeamBarack had a big win tonight because the President has the right plan to move us forward.
258397739459694592,@JoeBiden,2012-10-17 02:43:16,346,1127,"If you’re proud of President Obama after tonight’s debate, add your name: http://t.co/p1MpprMZ #TeamBarack"
258395551375167488,@JoeBiden,2012-10-17 02:34:34,101,413,"President Obama: ""We are on pace to double our exports. That's creating tens of thousands of jobs all across the country."" #TeamBarack"
258394995348889602,@JoeBiden,2012-10-17 02:32:22,132,537,"President Obama: ""We have made sure that millions of young people are able to get an education when they weren't able to before."""
258386177621635072,@JoeBiden,2012-10-17 01:57:19,0,713,"RT @Obama2012: President Obama: ""Fours years ago, I told the American people I would cut taxes for middle-class people, and I did."""
258385395589451776,@JoeBiden,2012-10-17 01:54:13,203,1913,Romney invested in a Chinese firm after learning it would “not be subject to taxes in the United States.” http://t.co/mC3S0gS7 #SketchyDeal
258385191574327296,@JoeBiden,2012-10-17 01:53:24,0,811,"RT @Obama2012: President Obama: ""Keep in mind that Governor Romney invested in companies that were pioneers of outsourcing to China."""
258378874075889664,@JoeBiden,2012-10-17 01:28:18,0,551,RT @TruthTeam2012: Why Romney and Ryan's tax plan does not pass the arithmetic test: http://t.co/vqWip7N6
258376975612260352,@JoeBiden,2012-10-17 01:20:46,96,687,"Romney’s energy plan would do nothing for energy independence,  and risks destroying thousands of jobs: http://t.co/QSF0CSUS #RealRomney"
258376481414184960,@JoeBiden,2012-10-17 01:18:48,0,283,RT @Obama2012: FACT: @BarackObama is helping car companies build better cars that use less gas and save consumers money at the pump: htt ...
258376119403827200,@JoeBiden,2012-10-17 01:17:21,99,834,FACT: Romney’s only solution to lower gas prices is to drill for more oil—yet he opposes vehicle standards that will save money at the pump.
258375587192774658,@JoeBiden,2012-10-17 01:15:15,0,402,RT @TruthTeam2012: President Obama's all-of-the-above energy plan is increasing our energy independence: http://t.co/MNxT4IWK
258375206563876864,@JoeBiden,2012-10-17 01:13:44,0,1569,"RT @Obama2012: “Romney doesn’t have a 5-point plan. He has a 1-point plan, and that’s to make sure the guys at the top play by a differe ..."
258374204288798720,@JoeBiden,2012-10-17 01:09:45,0,356,RT @Obama2012: President Obama: “What I want to do is build on the 5 million jobs that we’ve created over the last 30 months in the priv ...
258371629040689152,@JoeBiden,2012-10-17 00:59:31,37,166,Time to tune in! The second presidential debate starts in a few minutes. http://t.co/p1MpprMZ #TeamObamaBiden
258307084007907329,@JoeBiden,2012-10-16 20:43:02,29,123,Why Romney’s tax plan just doesn’t add up: http://t.co/nU5wb8sy #MittMath
258275253732667393,@JoeBiden,2012-10-16 18:36:33,38,169,"""Arithmetic over illusion"": What Romney's tax plan really means for the middle class. http://t.co/3xZSpdO0 #MittMath"
258248243882885120,@JoeBiden,2012-10-16 16:49:14,42,532,RT if you’re on #TeamObamaBiden and excited for tonight’s debate—the action kicks off at 8pm ET on our live blog: http://t.co/SvX36y6f
258225034416504833,@JoeBiden,2012-10-16 15:17:00,18,96,“Let's show Barack what kind of grassroots organization he's got behind him—one that's ready for whatever comes ahead.” http://t.co/StDO9nR3
258013308634943488,@JoeBiden,2012-10-16 01:15:41,42,81,"La Crosse, Wisconsin was fired up for VP Biden and Dr. Biden last week: http://t.co/i00yLvGE"
257960607746232320,@JoeBiden,2012-10-15 21:46:16,39,137,VP: “What’s at stake for the Latino community this election is the dreams &amp; aspirations of their fathers and mothers.” http://t.co/WKhiOmrE
257896526809006080,@JoeBiden,2012-10-15 17:31:38,34,88,"Dr. Biden gets North Carolinians excited for early voting, which kicks off in just 3 days (cc @OFA_NC). http://t.co/o4mcu8tf"
257871580657483777,@JoeBiden,2012-10-15 15:52:30,12,32,"Pitch in $10, get a car magnet—it’s that easy: http://t.co/XEfJ0uhp"
257663380163272704,@JoeBiden,2012-10-15 02:05:11,0,323,"RT @VP: Our Nation has lost a dedicated public servant who served his country with strength, grit and determination. –VP on Sen. Arlen S ..."
257591068269355008,@JoeBiden,2012-10-14 21:17:51,214,450,"In 1994, then-Sen. Biden wrote a letter to an 8th grader—and changed his life. Check it out: http://t.co/sBTcge4Q"
257536955653423104,@JoeBiden,2012-10-14 17:42:49,31,81,"Crisscrossing the country with VP Biden, President Obama, and the First Lady on the road to November 6th: http://t.co/ynfR8B0L"
257248686680207362,@JoeBiden,2012-10-13 22:37:21,50,154,VP Biden responds to Romney and Ryan writing off half the American people: http://t.co/ELNelq24
257231494257459201,@JoeBiden,2012-10-13 21:29:02,0,67,RT @OFA_NC: We're kicking off a canvass in Greensboro with Dr. Jill Biden. Fun fact: The Triad has the largest Women for Obama-Biden tea ...
257217756745830400,@JoeBiden,2012-10-13 20:34:26,0,99,RT @LatinosforObama: WATCH: Vice President @JoeBiden talks about what’s at stake in this election for the Latino community. http://t.co/ ...
257206698207477760,@JoeBiden,2012-10-13 19:50:30,0,51,RT @OFA_NC: A HUGE thank you to all the superstar volunteers that came out to watch Dr. Jill Biden fire up North Carolina in Cary. http: ...
257185446751240192,@JoeBiden,2012-10-13 18:26:03,54,249,Romney and Ryan have been spreading misinformation about Medicare. Get the facts from VP Biden: http://t.co/bOHUnNoJ
257167242297487360,@JoeBiden,2012-10-13 17:13:43,61,112,"Big cheers for VP Biden and Dr. Jill Biden in La Crosse, Wisconsin yesterday: http://t.co/Zrk0dlp3"
256921689391263744,@JoeBiden,2012-10-13 00:57:58,88,271,“I think Joe Biden rocks.” Hundreds of supporters called in to congratulate the VP on his debate win—have a listen: http://t.co/U4FvwCTm
256896266548703232,@JoeBiden,2012-10-12 23:16:57,60,141,Worth a re-watch: VP Biden talks in last night's debate about why we've got to give the middle class a fair shot. http://t.co/oDRrudwg
256875140762202112,@JoeBiden,2012-10-12 21:53:01,202,1454,RT if you agree: Facts matter. http://t.co/IDiG1g9J
256853210436874240,@JoeBiden,2012-10-12 20:25:52,25,105,.@BeauBiden: Paul Ryan “left the door wide open” for putting additional troops in Afghanistan. http://t.co/FU2Is0yl
256831215204716544,@JoeBiden,2012-10-12 18:58:28,0,51,RT @OFA_WI: #DetailsMatter. @JoeBiden laid them out last night – today he'll continue with the specifics at his event in La Crosse! http ...
256818546389184513,@JoeBiden,2012-10-12 18:08:07,101,452,Now it’s your turn to talk—call 312.985.6433 and leave a message to let Joe know how you thought he did in last night’s debate.
256801537244934145,@JoeBiden,2012-10-12 17:00:32,52,256,The Romney-Ryan strategy? Hiding the truth on plans that hurt the middle class. http://t.co/CKCKD4pi
256785684793286656,@JoeBiden,2012-10-12 15:57:32,193,596,".@ChrisVanHollen: “What you saw was the passionate Joe Biden, the Joe Biden who fights for the middle class.” http://t.co/4n3sFaZG"
256770407070330880,@JoeBiden,2012-10-12 14:56:50,47,150,The reviews are in—see what others are saying about VP Biden's win last night: http://t.co/2oaMJRjH
256616089360924672,@JoeBiden,2012-10-12 04:43:38,867,2768,A woman’s health decisions are up to her and her doctor—no one else: http://t.co/flU5meBU
256611995971899393,@JoeBiden,2012-10-12 04:27:22,334,858,Straight talk on taxes from VP Biden: http://t.co/FRSTOJze
256592357280059392,@JoeBiden,2012-10-12 03:09:19,1161,4973,Tonight you heard the other side’s plan to take us back to the failed policies of the past. We can't go back. We've gotta go forward. –Joe
256587614071701504,@JoeBiden,2012-10-12 02:50:29,470,1532,"If you like what you heard from VP Biden tonight, say you're in here: http://t.co/iJK2hy1C"
256585658859130882,@JoeBiden,2012-10-12 02:42:42,0,4350,"RT @BeauBiden: So proud of my dad, @JoeBiden. -BB #vpdebate"
256583748479496192,@JoeBiden,2012-10-12 02:35:07,1087,21346,RT if you're on #TeamJoe
256582834234478592,@JoeBiden,2012-10-12 02:31:29,629,3184,"VP: ""Look at my record—it’s been all about the middle class. They’re the people who grow this country."" #TeamJoe"
256581618112815104,@JoeBiden,2012-10-12 02:26:39,132,403,Our solemn obligation to veterans: http://t.co/YjcVT7FF
256580117898346498,@JoeBiden,2012-10-12 02:20:41,0,447,RT @BuzzFeedAndrew: Joe Biden dominates debate's first hour. http://t.co/qEEvEdOQ
256579327758594048,@JoeBiden,2012-10-12 02:17:33,0,1763,"RT @OFADebates: FACT: President Obama strongly believes in a woman's right to choose—and that abortion should be safe, legal, and rare."
256578490600673280,@JoeBiden,2012-10-12 02:14:13,399,2054,"""If you notice, he never answers the question.""—VP Biden #DetailsMatter"
256577650208935936,@JoeBiden,2012-10-12 02:10:53,116,329,"VP on Afghanistan: ""We will leave in 2014."""
256575201586847745,@JoeBiden,2012-10-12 02:01:09,0,814,RT @OFADebates: FACT: More than two-thirds of al-Qaeda’s leadership has been eliminated since President Obama took office. #FactsMatter
256574091585269761,@JoeBiden,2012-10-12 01:56:45,0,469,"RT @Obama2012: VP: “The only way you can find $5 trillion in loopholes is cut the mortgage deduction for middle-class people, the health ..."
256572994388901888,@JoeBiden,2012-10-12 01:52:23,0,462,"RT @OFADebates: FACT: Romney won't say which tax deductions he'd eliminate, but has said he won't close the carried interest loophole fo ..."
256572651760414722,@JoeBiden,2012-10-12 01:51:02,100,465,"The Romney-Ryan plan: They call it “gutsy”—we call it a disaster for the middle class. http://t.co/yxL6DkGo, http://t.co/9vRedMyH"
256571546800369664,@JoeBiden,2012-10-12 01:46:38,115,784,"VP: ""A simple answer: He's raising the cost of Medicare."" #FactsMatter"
256570805582970880,@JoeBiden,2012-10-12 01:43:41,0,293,"RT @Obama2012: VP Biden on Medicare: “We will not be part of any voucher plan."""
256570400027324416,@JoeBiden,2012-10-12 01:42:04,0,3282,RT @BarackObama: Ryan voted for the policies that crashed the economy. #FactsMatter
256569362528493569,@JoeBiden,2012-10-12 01:37:58,103,465,Team Obama-Biden is strengthening Medicare. Romney and Ryan would turn it into vouchercare: http://t.co/sBRJLvXH
256569218089230336,@JoeBiden,2012-10-12 01:37:23,0,442,RT @OFADebates: FACT: Obamacare extends Medicare’s solvency to 2024 and saves $200 billion over five years: http://t.co/nzIOwkY4
256568126446137346,@JoeBiden,2012-10-12 01:33:02,48,328,Take a look at the Romney-Ryan budget plan to see what they value (and what they don’t): http://t.co/yxL6DkGo
256567323455025153,@JoeBiden,2012-10-12 01:29:51,600,5653,RT if you agree: Our economy grows from the middle out and the bottom up—not from the top down. http://t.co/1DdJfUj3
256566691788636161,@JoeBiden,2012-10-12 01:27:20,0,331,RT @OFADebates: 47 percent: A look at who Mitt Romney is writing off: http://t.co/492NTRLq
256565317348761600,@JoeBiden,2012-10-12 01:21:53,45,249,"""Iran is more isolated today than when we took office."" —VP Biden"
256564168566652929,@JoeBiden,2012-10-12 01:17:19,0,372,RT @OFADebates: FACT: The Obama administration has already put in place the toughest sanctions ever imposed on the Iranian government.
256563115414675458,@JoeBiden,2012-10-12 01:13:08,0,194,RT @OFADebates: How Romney and the Republicans are politicizing the attacks in Libya: http://t.co/eHNdXQKd
256562615784988673,@JoeBiden,2012-10-12 01:11:08,81,348,"VP: ""(The President) is a guy who has done everything he said he would do."""
256561539509805057,@JoeBiden,2012-10-12 01:06:52,0,324,"RT @Obama2012: VP: “On Iraq, the President said he would end the war. Gov. Romney said that was a tragic mistake—we should have left 30, ..."
256556403978817536,@JoeBiden,2012-10-12 00:46:28,109,362,It’s go time: Tune in to http://t.co/xxwISX80 http://t.co/013Ok5z1
256548904580042752,@JoeBiden,2012-10-12 00:16:39,316,1321,Barack and I are in this because we'll never stop fighting for you. You’ll see that tonight. –Joe
256541866663759873,@JoeBiden,2012-10-11 23:48:41,49,202,“My promise to you and Barack tonight”: http://t.co/CSUpnlDD
256531021393174528,@JoeBiden,2012-10-11 23:05:36,92,174,"Wheels down in Lexington, Kentucky: http://t.co/gQFAJH5w"
256486714728673280,@JoeBiden,2012-10-11 20:09:32,29,183,"For live fact-checks, notable quotes, and infographics, follow @Obama2012 and @OFADebates during and after tonight’s debate."
256472557291704320,@JoeBiden,2012-10-11 19:13:17,44,220,“Paul Ryan and his many methods of misrepresentation”: http://t.co/jjJHbJ3Z
256454944465506304,@JoeBiden,2012-10-11 18:03:18,220,527,Joe photo of the day: prepping for tonight’s debate. http://t.co/Es4vkZ8n
256439602259312642,@JoeBiden,2012-10-11 17:02:20,24,83,"Check out our livestream of the VP debate tonight for exclusive coverage, starting at 9pm ET: http://t.co/Kh7OV6WJ"
256410591407788032,@JoeBiden,2012-10-11 15:07:04,1270,11334,RT if you’re on #TeamObamaBiden tonight: http://t.co/eQGDEu5d
256156840893759488,@JoeBiden,2012-10-10 22:18:44,29,131,Get to know Joe a little better before tomorrow's vice presidential debate: http://t.co/hPl81xG0
256103210094317568,@JoeBiden,2012-10-10 18:45:38,68,328,"Rep. @ChrisVanHollen previews VP Biden's debate against ""a ticket that is willing to say anything to get elected."" http://t.co/IHi6LRss"
256086731999305728,@JoeBiden,2012-10-10 17:40:09,108,558,Paul Ryan’s last major speech was called “stunning for its dishonesty.” Tune in to see if he’ll be honest tomorrow: http://t.co/UzMQYhfw
255797983109595136,@JoeBiden,2012-10-09 22:32:46,75,366,The only way someone like Mitt Romney beats someone like Barack Obama is if we don't step it up when it really matters: http://t.co/KYf7SSPt
255770775464853504,@JoeBiden,2012-10-09 20:44:39,30,145,“Barack and I cannot do this alone. We need you and it's always been that way.” http://t.co/cm25fj3D
255739286702391299,@JoeBiden,2012-10-09 18:39:32,50,250,"Before VP Biden debates Rep. Ryan on Thursday, make sure everyone you know has the facts on where they stand: http://t.co/Pa99hjnM"
255721821863817216,@JoeBiden,2012-10-09 17:30:08,12,30,Dr. Biden rallied supporters around Pennsylvania yesterday: http://t.co/fCFSNl1j
255709955980677120,@JoeBiden,2012-10-09 16:42:59,15,133,The voter registration deadline is today in several states. Make sure your vote counts this fall: http://t.co/zN5sHHM8
255401335170691073,@JoeBiden,2012-10-08 20:16:38,0,1674,RT @BarackObama: A former Republican senator and Vietnam veteran endorses President Obama for a second term as commander-in-chief: http: ...
255377553370529792,@JoeBiden,2012-10-08 18:42:08,0,29,"RT @janeslusser: Fired up, ready for Jill in Scranton! #pa2012 http://t.co/jSZSpayz"
255345003298181120,@JoeBiden,2012-10-08 16:32:47,0,35,RT @RD_Cox: Jill Biden speaking in front of a packed house at the Harrisburg @ofa_pa office http://t.co/mr7cQBR3
255090961808498688,@JoeBiden,2012-10-07 23:43:19,89,211,"If you heart Joe, say it here: http://t.co/E9hPs7lH http://t.co/ZKoib1Ks"
255060124618608640,@JoeBiden,2012-10-07 21:40:47,25,87,VP Biden reflects on President Obama’s unwavering commitment to veterans: http://t.co/oRVu0Zn0
254987508369207297,@JoeBiden,2012-10-07 16:52:14,30,231,Voter registration deadlines are coming up in many states. Make sure your vote gets counted: http://t.co/FXrlhdS6
254698371418300417,@JoeBiden,2012-10-06 21:43:18,0,847,RT @BarackObama: There’s exactly one month until all of the votes are counted. What you do in the next 31 days makes a difference: http: ...
254659373853446144,@JoeBiden,2012-10-06 19:08:20,18,45,An inside look at the campaign trail on the Road to November 6th: http://t.co/CqYZ8ZaC
254356473470136320,@JoeBiden,2012-10-05 23:04:43,28,170,Are you registered to vote at your current address? Make sure: http://t.co/JUVAN8RS
254333460183937024,@JoeBiden,2012-10-05 21:33:16,22,178,Tax experts agree: Romney’s math just doesn’t add up. http://t.co/0UqgyBrY
254308226047299584,@JoeBiden,2012-10-05 19:53:01,46,95,"Photo of the day: VP Biden talks to a 91-year-old WWII vet in Council Bluffs, IA. http://t.co/1IUBrRb3"
254293066326888448,@JoeBiden,2012-10-05 18:52:46,0,1950,RT @BarackObama: Good news today: The economy has added 5.2 million private sector jobs over 31 straight months. http://t.co/OoLrGwTK
254038549236686849,@JoeBiden,2012-10-05 02:01:24,19,76,“The American people are so much better—so much stronger—take so much more responsibility than these guys give them credit for.”—VP in IA
254037064717316097,@JoeBiden,2012-10-05 01:55:30,13,64,"VP Biden on Romney-Ryan: “Ladies and gentlemen, these guys don't get it. There is no quit in America.”"
254035943944773632,@JoeBiden,2012-10-05 01:51:03,23,84,"“We're going to give tax breaks to companies that invest in America, not invest overseas. We're going to cut our oil imports by half.”"
254034591986376705,@JoeBiden,2012-10-05 01:45:41,18,69,"VP Biden on the GOP: “Their policies put the middle class in a deep hole, which we’ve been helping them climb out of for the last 4 years.”"
254033282189115393,@JoeBiden,2012-10-05 01:40:28,16,71,"VP in IA: “Can you imagine Barack Obama signing &amp; being for a plan that would raise by $6,400 a year the cost of Medicare?” Audience: “No!”"
254032054210150400,@JoeBiden,2012-10-05 01:35:36,23,74,VP on Romney: “He didn’t tell you much about his plan. He didn’t say much about what his plan does. And a lot of it just doesn’t add up.”
254030807298088960,@JoeBiden,2012-10-05 01:30:38,22,92,"“Since President Obama has been elected President and changed the law, Medicare recipients have more benefits.”—VP Biden in Iowa"
254029508716417024,@JoeBiden,2012-10-05 01:25:29,20,134,VP Biden on Romney-Ryan: “They don’t tell you what they are for anymore. And they deliberately misrepresent what they say we are for.”
254028265134641152,@JoeBiden,2012-10-05 01:20:32,16,65,"“He put forward a clear, specific plan on how to get this country moving forward again.”—VP Biden on President Obama in last night’s debate"
254027009179672576,@JoeBiden,2012-10-05 01:15:33,12,50,"VP in Iowa: “You have early voting in this state. It’s already underway. You don’t have to wait till Election Day, so elect us today.”"
253982962641682432,@JoeBiden,2012-10-04 22:20:31,11,47,In case you missed it: Check out VP Biden’s take on last night’s debate. http://t.co/5X176iC9
253925640850518016,@JoeBiden,2012-10-04 18:32:45,0,23,"RT @OFA_IA: ""We're at the office 5-6 days a week"" ...and they are so excited today for #BidenIA http://t.co/IF9FsxUL"
253918965347274753,@JoeBiden,2012-10-04 18:06:13,0,32,RT @OFA_IA: This little guy can't wait to see @joebiden! #BidenCB http://t.co/mioB3PZP
253882296871047168,@JoeBiden,2012-10-04 15:40:31,61,318,President Obama has a specific plan for strengthening the middle class—pass it on: http://t.co/U3HgpG46
253855325936033792,@JoeBiden,2012-10-04 13:53:20,72,359,"Fact check: Rommey's debate performance was ""mostly fictional."" http://t.co/05MftQ2v"
253710554110230528,@JoeBiden,2012-10-04 04:18:04,39,308,"If you’re standing with President Obama tonight, be sure to register to vote. It takes less than 5 minutes: http://t.co/r4DkSsby"
253705020602736642,@JoeBiden,2012-10-04 03:56:05,0,4184,"RT @BarackObama: Make sure your friends know: President Obama's the choice to move us forward, not back. http://t.co/05f5UOte, http://t. ..."
253692207029166080,@JoeBiden,2012-10-04 03:05:10,255,1038,"Folks, I hope you saw what I saw tonight: President Obama's the choice to move us forward, not back. –Joe"
253658463211761664,@JoeBiden,2012-10-04 00:51:05,186,757,"To Barack: Good luck tonight, and happy anniversary to you and Michelle. –Joe and Jill"
253649873684017152,@JoeBiden,2012-10-04 00:16:57,28,79,Livestream coverage of tonight’s debate kicks off at 9pm ET—with a special message from the VP following the debate: http://t.co/R3ZVHaVQ
253588616561950721,@JoeBiden,2012-10-03 20:13:32,21,55,North Carolina was all smiles for VP Biden yesterday: http://t.co/Zy1CHnmY
253571565919293440,@JoeBiden,2012-10-03 19:05:47,98,148,“Keep the faith”: http://t.co/QUdeHeWP http://t.co/mdUnSWcI
253559064393560064,@JoeBiden,2012-10-03 18:16:06,13,73,Happy debate day! There’s still time to find a watch party near you: http://t.co/HoXeY1e2
253321570402070529,@JoeBiden,2012-10-03 02:32:23,0,349,"RT @BarackObama: Elections do have consequences. For Ian, it was getting his dad back. http://t.co/CsMMNT2Q"
253298537276796928,@JoeBiden,2012-10-03 01:00:52,48,197,Be the first to hear from VP Biden after the debate tomorrow night—find a watch party in your community: http://t.co/5UzascjI
253283544451936256,@JoeBiden,2012-10-03 00:01:17,11,43,"From Carson City to Charlottesville, President Obama’s policies are having positive effects across the country: http://t.co/5udViQtP"
253269536768413697,@JoeBiden,2012-10-02 23:05:37,16,90,“We will fulfill the only truly sacred obligation we have as a nation—to equip those we send to war and care for them when they come home.”
253266979526438913,@JoeBiden,2012-10-02 22:55:28,12,69,"“We've cut taxes for everyone in the middle class—$3,600 for the average family.”—VP Biden in North Carolina"
253264538521182209,@JoeBiden,2012-10-02 22:45:46,13,66,"VP in NC: “They say they value education, but they make massive cuts in education—in early education, elementary, and secondary education.”"
253261951654842368,@JoeBiden,2012-10-02 22:35:29,22,193,"“They say they value children and the elderly, but their budget slashes 19 million people off of Medicaid.”—VP Biden on Romney-Ryan"
253259456991858689,@JoeBiden,2012-10-02 22:25:34,14,102,VP Biden on Romney-Ryan: “Their plan would immediately cut benefits for 48 million seniors already on Medicare.”
253256932696154112,@JoeBiden,2012-10-02 22:15:32,13,61,"“Under President Obama's leadership, Medicare benefits have actually increased. For prescription drugs, they've increased by $800.”—VP Biden"
